trivial,shift,scale,shape
-0.40183,0.881659,-1.47345,-0.490685
0.470472,2.23042,0.120256,-0.212774
-0.851555,1.41502,1.29542,1.14963
-9.09732e-05,3.39046,0.469049,-1.72673
-0.591138,2.29197,0.310594,0.521237
0.622982,0.441362,-1.70606,0.375448
0.348881,1.27767,-0.0344261,-0.272287
-0.321409,2.81484,-0.251462,0.346433
-2.41295,2.50521,0.470667,0.996913
-1.55015,1.25071,0.193329,0.0576926
-0.151071,1.92965,-1.13075,-0.501622
1.52509,3.05181,1.03007,0.323684
2.66702,3.01359,-0.222783,-0.513123
-1.14599,-0.650817,-0.431049,-0.286358
2.95988,0.315909,5.57526,-0.896373
-0.242169,3.17634,-0.382792,-0.446422
-0.0921866,1.79665,-0.161339,-1.24365
0.0294587,2.32633,-0.919023,1.43238
-0.41785,1.6295,-0.370407,1.1739
0.51764,2.00935,0.795571,0.102833
-0.848853,1.78336,7.64407,0.429114
1.11679,1.86211,-2.1235,0.154802
0.646356,-1.32405,-0.701685,-0.496364
-0.976912,2.97639,0.55665,1.44927
0.540196,2.34326,0.257668,-0.687436
-2.2356,2.37185,0.20392,-1.27001
0.669016,2.18145,0.304086,0.365392
-0.0632218,2.16865,0.679146,1.10946
1.4632,1.87191,-0.00935998,-0.150783
0.0709457,0.457777,0.34355,-1.12994
1.99079,0.00469139,0.424018,-0.225571
-0.000432835,0.615876,0.736179,0.781209
0.312205,1.59761,-1.834,-0.566295
0.550657,1.84918,-2.24947,-0.40801
1.04742,0.191323,-0.0649801,0.0776472
-0.870091,-0.0604552,-0.132343,-0.726389
-0.251501,2.26106,1.71908,-0.344098
-0.989214,0.536843,-1.22083,-0.420911
-0.0382185,0.155012,0.627433,-0.879504
-1.50973,1.46287,-1.19596,-2.24421
0.485841,-0.921477,1.25432,-0.998478
-0.363683,1.91687,0.747888,-1.08303
0.876984,-0.861866,2.35655,-0.174714
2.77863,1.08232,-1.42596,-0.495857
0.393638,2.13269,-0.806464,0.423581
0.21228,0.352015,-1.23654,-0.895609
-3.28883,2.1077,-1.84506,-0.303967
-0.791499,1.90417,-0.984736,0.0960949
-0.808427,1.82588,0.688615,0.215203
-3.06017,-1.02771,-1.48453,-1.45024
1.26012,1.80161,-0.427364,1.13903
0.561643,1.53163,2.25513,-0.123645
1.32704,2.22773,-3.65841,0.283146
1.43086,1.71046,2.49445,0.158071
2.74811,2.8519,-0.126644,-1.98953
-0.810029,3.04398,1.91868,-0.41811
-0.0130304,1.0005,2.72566,1.35031
-2.31244,1.49764,-0.0877083,0.301306
-1.49473,1.46205,-0.939892,0.590099
3.82627,3.47786,-0.201145,0.661899
-2.10312,2.2857,2.51974,0.574562
0.420372,4.9218,-0.0530198,0.299807
0.29589,3.07282,0.30938,0.23762
-0.170018,0.909652,-1.72579,-0.52611
2.21181,-1.95029,0.906651,-0.69653
-3.94864,2.36418,-0.264415,-0.959943
0.824692,2.33654,-0.115095,0.0373086
-4.62108,1.50378,2.38723,-1.26396
-0.547236,2.14827,0.345347,-0.863817
-0.66977,0.545135,-0.306795,-0.0455874
3.35362,0.312844,-0.306865,-0.286465
-0.861497,1.90321,-0.206561,-0.197189
-0.445037,3.10573,2.29677,-0.456752
1.3429,1.12408,-0.0725123,-1.48552
-1.57137,4.08074,0.584843,-0.308169
1.38579,2.60912,0.711951,-0.642834
-0.782719,2.68779,-0.436739,-0.810497
-0.134975,1.69369,0.0717446,-0.666494
-0.897384,0.375688,0.719725,0.161134
-0.660673,0.952594,-0.104137,-0.0613091
-2.42618,1.45898,1.18563,0.218565
1.85485,2.44968,1.69157,0.104507
-1.39451,0.600929,-0.321043,0.0257672
-1.3941,-0.968026,0.0685781,-0.322837
-1.07003,2.1865,-0.0385947,-1.27838
-1.33802,1.96165,1.74063,0.46294
-1.34707,2.09364,4.60725,-1.25839
1.64203,0.664251,-0.140938,0.196384
-1.4171,1.15997,-1.12565,0.640763
0.22206,0.830556,3.63533,-1.17678
-0.64117,1.15241,-0.28055,1.70867
1.56682,1.39413,3.62469,-0.752305
-1.69706,1.26496,0.0929115,0.821361
-0.411981,3.09233,2.56565,-0.678855
0.192144,-1.32223,-1.92061,-0.582169
1.23925,-0.210376,-1.49837,-2.80406
4.30664,2.414,-3.54732,0.33691
2.08539,1.83583,4.47132,1.75068
-1.09714,2.02621,0.365588,1.04635
2.63186,1.88499,1.05679,-0.1563
1.03286,2.62423,1.01319,1.14725
1.93323,1.77191,-2.34847,0.469649
-1.45003,1.71161,-0.805652,-1.52119
-0.099509,2.14573,0.131778,-0.562561
1.45184,2.35265,-1.18813,0.360246
-1.99116,2.07407,-0.611827,1.07889
-0.155687,1.70522,0.0248175,-1.06662
0.130314,0.330616,0.463539,-0.889745
1.40678,2.52994,-0.479399,0.162333
0.939098,0.744071,0.719342,0.773441
1.38514,1.97992,5.30093,-2.00344
-0.779376,0.562839,-1.31566,1.20245
-0.742874,1.66939,-0.833122,0.314263
1.03688,2.04299,0.4004,0.414333
-0.311863,-0.41813,-0.107227,-0.23447
2.78549,2.7756,-0.633907,-0.0565252
0.13628,-0.277234,1.84572,1.13236
-1.66127,1.92598,-2.20807,0.0377365
1.94182,-0.227717,-0.40348,-0.546105
-0.804077,-0.665699,-0.874865,-0.61447
0.596271,-0.280053,0.198945,0.150886
-1.83083,1.45535,1.09269,-0.131097
-0.542677,1.53719,0.589544,0.495978
-2.88257,1.28067,-1.06317,-0.0192688
2.37713,3.21085,3.85733,-0.768624
0.148056,3.16443,1.57806,0.0984964
-1.11895,-0.550409,-3.81041,0.733923
0.102303,1.45634,-1.60705,-1.62753
1.61744,-0.0947365,0.0407364,-0.000256742
1.66246,-0.266095,0.302959,-0.968765
-3.66396,2.2312,0.436072,-0.422055
0.216799,1.98344,0.376341,-0.369109
0.190284,1.40621,-2.82415,0.578499
1.78235,0.894116,0.0341521,1.33121
2.33361,1.6791,-0.831831,-0.234783
-0.309095,1.69971,1.33138,1.60983
0.83406,-0.835024,0.0327088,-1.06903
0.481855,0.064433,-1.00011,-0.298107
-3.02766,2.40103,1.94286,0.792254
-0.298567,1.51672,-2.11769,0.32346
2.73752,1.60409,0.622309,-1.26008
-3.08253,2.84851,-0.650152,0.185228
1.0074,-0.047309,-0.131553,-0.383898
-0.101467,1.52083,-1.26816,1.12923
-0.933112,2.67949,0.335905,0.569599
-0.764036,2.50654,0.58638,-0.0951632
-2.77124,2.32981,2.31951,0.85689
-0.936816,2.21526,-0.524906,2.03399
2.0494,0.721131,-0.139159,-0.458273
-0.417741,-0.163123,-1.95864,-0.156812
1.29317,1.77842,0.963989,-0.219316
-2.52863,2.06966,-2.53716,0.466431
-1.84195,0.417576,1.80858,-0.0955312
-0.690561,2.14203,1.24435,-0.96582
-1.9465,1.86613,-4.8465,0.302491
1.36325,2.83743,0.406678,0.294745
-0.758043,1.90992,1.80224,-0.706766
-0.336193,3.07556,0.654661,0.335824
2.97016,2.20793,-0.748184,0.255401
2.07965,1.37409,-5.61148,0.00301496
2.09204,-0.129163,0.199365,0.500518
0.11091,1.63005,-0.0830097,0.43101
-2.08693,2.00206,-2.86269,-0.512265
-0.266278,0.516075,0.880108,0.273929
-0.166563,-1.05608,1.75576,0.335323
1.71556,2.95695,1.75287,0.644249
1.40697,2.53156,1.71914,-0.341941
-5.9059,0.878818,1.12704,-0.245405
-0.788931,2.09125,-0.759937,-0.976465
1.01094,0.654601,-0.676642,0.137962
0.97704,2.3908,-0.35914,0.724011
-0.674855,2.31401,1.19879,-0.85086
1.31977,2.5357,0.949695,0.45837
1.88536,2.69246,0.777756,-0.903693
-0.78676,0.615526,-2.42704,1.73417
-3.32451,2.22326,1.21177,-0.874937
1.28779,3.66423,0.567475,-0.537386
-1.59095,-0.462124,0.900964,0.298424
0.396215,2.548,0.237651,-1.37845
0.728763,2.50821,-0.515372,0.443097
2.01996,1.92209,-2.31374,0.049867
0.980682,3.38649,0.927458,0.365212
-0.133964,2.84543,6.15553,0.335132
0.725352,0.930552,-0.549873,-0.58572
-1.08586,2.40005,2.42643,-0.470041
-1.79277,2.05865,-0.812415,-1.56067
-1.03328,2.14668,-0.00785679,-0.446115
-1.00365,1.76417,0.0556612,0.192116
-2.52184,1.94487,0.637963,0.188132
1.5527,2.6612,-1.36911,-0.05464
1.70105,1.97937,-0.0159305,1.06017
-2.36609,-0.360489,1.80078,0.168893
0.158896,1.53733,1.83653,-0.543871
0.371508,2.49846,-1.51426,0.389125
-0.331621,2.11664,-2.35677,0.215379
0.678154,1.71906,-0.74643,-0.380741
2.99897,1.67427,-0.520225,-0.623392
0.228753,1.56374,-2.09808,-0.0286731
-1.71724,1.88903,0.170259,-0.394795
-1.88346,-0.0874481,1.00077,0.204309
-0.87058,-0.384702,0.604074,0.139198
-0.832234,3.55118,-0.333223,-0.793853
-0.570003,0.0081186,0.073275,-0.0289909
1.18335,2.39424,-0.554301,0.208682
0.317052,2.26069,2.33141,1.4224
-0.344755,1.59914,0.0854484,-0.776038
-2.18912,1.69213,-1.03733,-0.0155542
-2.32463,1.94376,-0.615167,0.384741
-0.30965,2.69623,0.302101,0.433048
-0.164948,3.13959,0.414149,0.153684
-0.581624,0.528207,-1.67134,-1.26487
1.50503,1.53079,1.43002,-1.00817
-0.670681,2.47397,-0.0931058,-0.686271
1.19816,2.3561,-0.19843,0.760787
-1.55742,0.269052,0.220192,-0.00381395
-2.15466,0.108268,3.304,-0.398321
-0.852319,1.16688,-2.23377,-0.739037
-1.07575,0.960194,0.8011,1.98071
-0.853114,1.41483,-0.683656,0.0241124
-1.32956,1.40586,1.25499,-0.746029
2.02135,0.239355,0.714561,0.663555
-2.85902,-0.825465,-0.519339,-1.72732
-1.6477,-0.581813,-2.19588,-0.323147
-0.455852,1.63381,0.249787,0.717376
-1.67336,2.75328,0.0395254,1.16873
-0.811495,2.69833,-0.247016,0.521125
-0.242942,-1.16137,-2.48429,0.274549
0.454669,1.1453,-1.96027,-0.284587
2.74454,0.692797,2.13913,-0.364183
-1.09659,-1.7854,-3.21731,-0.846786
1.79359,-0.428822,-1.29759,0.166417
-1.41339,0.982058,0.724057,-0.136051
1.03966,0.70394,-1.30584,-0.302683
-0.346499,-0.829394,-0.627467,0.631935
-0.366657,-1.26302,-0.905971,-0.76305
1.22414,2.05066,0.837534,0.449309
-1.02921,1.58189,1.34741,-0.717117
-3.78746,1.82559,-0.561046,-0.238475
1.50671,1.62614,0.152534,0.370313
-0.255953,1.13269,3.83191,-0.100666
2.32851,1.32629,-0.0348276,-1.49003
2.77024,-0.667572,0.4039,-0.299777
-2.40533,2.7546,-0.107416,1.8004
-0.752473,1.39557,0.908703,-0.213621
1.59456,1.91818,-1.02167,-0.411819
1.99061,1.59256,0.580099,-0.608242
0.339163,2.02349,-0.317267,0.586412
0.372302,1.91833,0.950002,0.667106
-1.79861,1.94497,-3.11611,-0.791741
0.38856,0.766866,-1.56042,-0.681554
-0.954788,1.88002,2.33616,-1.04342
-0.532771,-0.00801674,1.31774,0.22901
-0.221139,1.4348,-1.22428,-0.0236594
0.179242,1.69099,0.0457774,0.518692
0.152468,0.458872,-0.209572,0.660375
-1.84567,0.367422,-0.686242,-0.728435
2.17003,0.783703,-2.33306,-0.778952
2.24976,3.06554,0.367632,-1.04304
-1.69888,2.28476,0.430133,0.499613
-3.1914,2.64597,-0.708009,-1.35077
-0.483886,1.74844,1.97555,-0.495567
-0.80781,-0.579389,3.29272,-0.416271
0.212321,0.969372,-1.14254,0.641024
-0.341023,2.88907,-1.25639,-0.742214
-0.892091,3.54585,1.34512,0.677085
-2.20095,2.25662,2.65276,0.0228219
1.4274,1.29623,-2.83333,-1.07944
0.412745,0.211176,1.79505,-1.4229
-1.30966,2.56849,-1.55448,-0.0305937
-1.00457,-0.887103,0.839821,2.2368
1.91423,3.28158,0.679038,0.957905
0.506191,0.54329,-0.892976,-0.473259
0.265266,2.32358,0.548841,-0.250443
-4.2755,0.0626498,-0.106957,0.325902
0.133731,3.3556,-2.15173,-1.02752
0.0237054,0.757038,0.722043,-0.374876
-1.23813,2.10812,-0.790011,0.252228
0.766448,0.834129,-0.172286,0.0955157
-0.546414,2.14713,-0.2517,0.290735
-1.86761,1.42523,-1.12384,0.0738364
-1.07532,2.81355,-2.32307,0.172923
-0.0243701,1.9152,0.0456405,-0.941327
-0.165489,2.63866,-0.753974,0.315859
0.183252,0.12498,-0.807485,0.727035
-4.44897,2.15353,-1.70815,1.16391
1.02148,-0.38584,2.31114,-0.865267
-3.34691,0.456893,2.20498,-1.82025
-0.016081,-0.329114,-0.536209,-0.805871
0.513601,0.0495581,-2.1919,-0.686026
-5.16795,1.4576,-0.497475,0.59101
2.40148,2.84247,-0.28775,-0.3492
-5.18708,2.13669,-0.277506,0.143676
-1.20908,1.88909,0.569233,-1.65513
0.437978,2.03158,-0.799088,0.178542
2.39041,1.72141,0.637741,-0.0864878
-2.88443,0.405688,0.18684,0.209651
-1.37549,2.53747,3.4051,1.16957
0.599791,0.810072,-0.15501,-0.728068
-1.59167,1.95805,0.970459,0.603129
0.547232,2.96669,-1.46602,0.283616
-0.495444,3.52287,-0.613558,-0.398174
-0.61498,0.804659,1.27152,0.0641094
-0.520639,1.55676,-0.329335,-0.677438
1.14999,2.07548,-2.05777,0.296944
0.163609,1.0468,0.970314,-0.45707
-2.42414,1.96607,-0.607232,0.439266
-0.751243,1.52324,-1.69678,0.359093
3.37537,-0.383259,0.749687,-1.56936
-1.20194,1.66332,-2.34593,-0.760014
1.7572,1.62862,0.0349154,-0.137167
3.03811,3.56135,-1.67481,-0.42582
1.63037,2.38227,-1.00366,-1.092
-0.832013,1.96277,-1.1491,1.75869
-3.97858,-0.392391,0.605307,0.895345
-1.26224,2.36926,-0.507315,-0.336622
-1.03961,1.69194,-0.0116887,0.55222
-3.18965,2.07778,-0.00508983,0.909191
-0.733491,-0.670093,1.45858,0.670112
-0.15917,2.69507,-0.902837,1.59349
2.84856,1.77098,-4.72633,-0.561295
0.175198,1.0789,0.825562,0.0788492
0.520527,3.02916,-0.154913,0.330318
0.174903,1.39959,-3.36905,0.958728
1.24218,1.57277,-0.627107,0.0736636
0.33098,3.81371,-3.74659,-0.471329
-0.995869,1.05454,-1.55729,0.424406
0.580336,0.892639,-0.712564,-0.680222
-1.01482,2.09469,-1.08299,-0.307553
3.12406,5.6053,0.470737,-0.569094
1.21019,0.798248,0.689503,0.174526
2.6074,1.90171,-0.950796,0.57591
1.38239,1.5737,3.69176,0.413932
0.84047,0.723802,2.01003,-0.931067
-0.958893,0.0598199,0.582442,1.14581
-0.7494,0.182164,0.0926174,0.496065
-0.181882,3.02414,-0.867479,0.0454415
-0.994491,1.95102,-0.582351,0.269906
-0.751323,0.335385,0.727882,0.108562
-0.574569,2.34254,-1.45686,0.460597
-1.09615,1.78565,0.500946,-0.560273
-0.759938,2.5607,-0.334341,-0.279226
-2.70468,2.62349,-1.77013,0.00259966
0.302899,2.80025,0.225466,1.69222
0.409436,1.57985,0.527747,-0.0273429
-0.912111,0.593614,-3.26084,0.442224
-0.107507,1.26794,-1.66443,1.16321
-3.11007,1.11825,-0.46743,0.108511
1.76171,1.0283,3.38271,-0.0675238
-1.15398,1.16599,-4.42146,0.409115
1.07446,1.59644,-1.48723,0.117991
-2.26652,2.39696,-0.212259,0.199108
1.19285,1.30527,-3.26908,0.00172625
-4.38229,0.96627,1.76259,0.147541
0.697282,2.05785,-2.4809,0.613548
2.21726,2.39513,-0.57823,0.53099
-0.483269,1.23475,0.227322,0.739202
-0.830217,1.66266,0.796713,-0.433307
1.21571,2.2988,0.55415,-0.799609
-0.824635,2.1434,2.51687,0.0536216
2.03833,1.61036,-6.96469,-0.832691
1.17389,1.45037,-0.117218,0.275548
-0.139866,3.04986,0.560604,-0.329859
-1.22839,2.27088,-3.93306,0.869932
0.63115,1.67382,1.11878,-0.181334
-0.493802,3.34611,2.64156,-0.0759129
3.91864,2.17281,4.94312,-0.20928
0.285544,-0.659756,-0.379186,-2.11134
1.45179,1.9516,-0.138302,0.568018
-1.3227,-0.359883,-4.09561,-0.423152
-0.331748,0.653016,0.831325,-1.04456
-1.88932,3.58426,2.07271,0.258772
-0.935749,2.87522,0.0559272,-0.0348526
2.13959,1.60779,0.227426,-0.940201
0.239957,2.12291,-0.183982,-0.0260489
-0.157381,0.639605,0.159597,-0.0155782
2.32058,1.2186,-1.67587,-0.922163
2.30055,1.19697,0.224292,-1.31737
-1.2984,1.93118,-0.363513,-0.347673
0.031513,2.76061,-0.150064,0.311072
-5.23916,2.62477,4.08458,-0.334153
-0.286882,1.67027,-0.273186,0.431447
-0.936965,2.0012,-1.29419,0.299369
1.01421,2.23418,0.49883,0.0599122
-0.122419,2.85916,4.07259,0.0967113
-2.9795,2.2612,-1.1316,-0.47425
-3.17066,0.431028,0.0955184,-0.11343
0.132609,0.472453,0.686916,-0.416663
2.44397,1.5764,0.62106,-0.912067
-0.439357,2.22267,8.59257,-0.300347
-1.73361,0.640642,-0.92385,0.349621
-0.302704,0.0153682,-0.176104,0.129502
-1.89709,1.33582,1.09164,0.718412
-1.20022,2.43371,-0.0111836,-0.345514
1.49237,0.92111,-3.52658,0.179544
1.68473,3.57218,-0.11897,-0.899663
1.1378,-0.0946705,2.00765,-0.213755
1.5749,1.01694,0.259933,1.11435
1.72932,0.408299,0.292709,-0.734463
0.59401,1.91173,-0.97499,-0.900921
-1.23171,-0.534823,0.625758,-0.455721
-2.26286,2.25369,-1.08244,-0.314767
0.770557,3.82673,0.220387,0.146169
0.227033,0.131865,-0.220878,-1.02423
0.491175,3.99768,-0.513787,-0.209656
0.499901,2.00569,-1.32611,-1.04925
0.91594,1.24944,-0.561146,0.805151
-0.426735,2.45823,-2.13662,0.342913
-0.467717,-0.811849,-0.299158,0.525334
-0.721277,0.441472,1.63481,1.54969
-0.876624,-0.154262,1.7551,-0.484796
-0.486356,1.83567,-0.365361,0.431434
0.434832,-1.20838,-4.29695,-0.215414
1.94963,-0.34901,0.390739,-1.62845
-0.286484,1.34174,-0.248855,0.175506
1.80635,2.19796,1.01917,-0.301509
-0.251796,2.13947,-0.389313,1.65442
1.89756,1.08133,2.36808,0.316297
-3.18314,2.15368,-0.905986,-0.505304
-1.71366,2.48144,0.399804,-0.45287
3.82459,2.60044,-0.953072,0.865238
-3.04643,2.76869,2.86159,-0.784671
1.4011,1.37259,1.13475,0.316707
-2.72934,1.80324,-2.72361,-0.0503565
-0.138343,-1.97237,-3.01865,-0.195267
1.81798,1.45372,-0.230553,-0.0970273
1.04388,1.06786,0.0180457,-0.115286
-0.529959,3.01047,0.267667,2.192
2.39501,-0.0534924,-0.786699,-0.465908
1.13738,0.931602,-0.174539,0.141978
2.06243,2.14859,0.739279,-1.1015
-0.363273,1.94731,-2.73755,-0.40114
-2.97784,1.59908,-0.172214,0.108304
-2.16953,2.50175,1.47349,-0.442874
0.999729,2.42767,1.28557,0.030342
-1.36459,2.13932,4.36551,-0.796189
1.00048,2.45976,-0.127426,-0.08096
-0.501663,0.432484,-0.506703,0.605448
-0.0939891,2.25714,0.0287743,0.284855
1.38399,-0.28292,0.869062,0.179102
-1.12804,-1.25443,1.17925,-0.824378
1.8074,2.42333,3.26752,0.32379
-0.579794,0.994611,2.1332,0.406495
-1.32251,2.16312,-0.63067,0.410942
-1.08508,3.13369,0.371108,-0.128478
-0.469134,1.53231,-0.712114,1.05106
1.71193,-0.372868,2.06534,-1.57056
-0.79202,1.85925,1.35573,-0.0660767
0.155945,0.753898,-0.553037,-0.293821
0.275835,1.32824,-3.18685,-0.646341
0.000495138,1.43865,3.04021,0.204811
-1.17081,1.08272,-1.81491,1.16345
-0.533231,1.82415,-1.163,0.56279
-1.01533,1.93938,-0.231277,1.12758
1.0519,1.06194,-0.341644,1.0406
-0.606413,2.49786,-1.30708,-0.622658
1.84922,0.411413,-0.659706,-0.355511
3.16106,1.81557,-0.856577,0.318361
-0.832095,1.46762,-0.868182,0.169018
0.582285,1.7124,0.25717,0.357715
1.95063,1.46238,0.32516,0.325094
1.85239,2.94564,1.07691,0.981222
1.08728,0.422968,-1.65711,1.0687
-0.258039,2.20063,-0.0973813,-1.14716
3.37728,2.00329,-0.222638,1.30672
0.764923,0.717568,-4.18504,0.70435
-0.689434,2.42198,-4.986,0.202351
-4.87581,0.123347,-1.02158,0.0518768
-2.57883,2.89377,-0.987477,-0.126605
-0.816726,1.26983,2.20521,0.998757
0.565381,2.91703,-0.182001,1.82722
1.06012,1.55708,-3.74072,-0.148745
0.852642,2.89575,0.888731,-1.08177
-1.76635,1.78686,-1.7294,0.570573
0.594753,1.41798,-0.749052,-0.163545
0.646346,2.4239,0.0212011,-0.931168
-1.09419,1.82185,-0.868088,-0.256917
-1.26231,0.784168,-0.0310814,-0.263607
-1.79567,-0.680882,1.56696,-0.0489435
-0.171698,2.11744,-0.886476,-0.406237
-1.24533,2.37922,5.50373,-0.226448
1.37674,-0.971288,-0.152531,0.713474
-0.127766,1.82391,0.86037,-0.343157
-2.3324,2.7131,0.0116762,0.0684529
0.652754,1.97653,-0.315516,-0.526538
0.384017,1.89125,0.482146,-0.812191
2.01517,2.14619,0.0675822,0.541905
2.66938,2.09077,-0.0117804,0.0863853
-0.392613,4.26766,-1.16919,-0.403389
1.21958,1.58397,3.33285,0.140545
-0.839319,1.33362,1.18632,-0.0832821
-2.30663,1.5428,0.927062,-0.336089
1.43906,0.871078,-0.785499,-0.0715569
-0.223402,1.20624,1.02482,0.726318
-2.33017,2.39099,-0.511959,-0.50106
0.518,2.34386,0.690301,-0.833811
-1.26047,0.661405,4.83491,-0.27379
1.06951,0.574871,-0.206827,-0.362377
0.770085,0.357744,-1.22037,0.62427
-1.09973,2.51338,-1.06063,1.46828
-0.213135,1.24167,-0.176439,1.54873
2.18374,3.82158,0.67111,-0.890804
1.51169,1.68188,-6.81878,0.41237
-1.69222,1.28272,-1.15963,-0.0270065
1.63257,0.994567,-8.28966,-0.761538
1.24924,2.47814,3.4976,-1.05069
-1.16333,-0.315583,0.102325,0.111104
-1.84483,1.86374,1.86676,2.39475
-1.00216,2.47805,0.388185,-0.0171278
1.2994,1.09844,4.99215,0.0134216
-0.940396,0.125709,0.138365,-0.0309261
-0.573025,0.194728,0.938155,0.620252
-1.64608,0.476903,-0.204334,-0.0896004
-0.756354,3.38353,-0.891669,0.330282
3.81387,-0.465348,-1.16618,0.0367176
1.06841,1.7345,0.734247,-2.16296
2.03346,1.65169,0.901599,-0.859491
0.0695689,0.651429,0.642069,0.292913
1.75875,2.60721,-0.945259,-0.190858
-0.0235408,1.32055,-0.04436,-0.625888
1.90555,2.39865,-3.60102,0.0642061
-2.47156,1.50747,2.50596,2.16324
-0.57592,1.58067,0.253995,0.952642
2.19644,0.750395,-0.336449,0.154687
3.56976,1.52842,-0.894604,1.03499
1.01474,1.83943,2.69533,0.189508
0.186554,2.52329,1.167,0.349733
-0.709507,2.05546,-2.27192,0.0148299
0.543105,2.06508,-0.807604,-0.806967
-3.04687,1.43115,-0.806725,-0.0149059
1.48096,2.54132,-0.527032,-0.0583092
-0.178535,1.71398,-0.324258,0.520023
-0.790913,2.00539,3.47848,0.175591
-2.2653,0.713136,0.980238,-0.068509
-1.28873,0.975844,-0.196609,-0.49493
0.336497,-0.226735,0.601796,0.889928
0.359469,2.32981,0.653218,1.48604
-0.0102343,2.62884,-0.650713,-0.465758
-0.291649,0.280171,7.10531,-0.934665
-0.70522,1.05213,-1.43992,0.755258
0.739646,1.29261,-1.72148,0.340283
-1.16814,2.73258,1.1276,0.617638
2.22974,2.3915,-0.517032,0.870604
2.38386,2.22153,0.439318,-1.12655
0.400732,3.10261,-0.274243,-0.270069
-1.42749,1.56243,-0.952569,0.547913
1.17741,0.0910623,5.00794,0.459396
-0.418855,-0.790511,0.141253,0.559357
1.34349,1.32717,0.620683,-0.762933
0.335811,-0.230963,1.1248,3.08564
0.158682,3.58593,3.33726,0.171248
2.70178,3.19301,-0.383841,-1.86192
3.10016,1.7897,0.0965209,-1.31179
0.913501,0.997035,1.7351,-0.541419
3.9554,-1.52793,-0.68587,0.13098
-0.23556,2.61585,1.47928,-0.644318
0.599212,1.86031,-0.195561,-0.21532
-0.7099,-0.547121,-0.00915151,-0.476765
-0.381182,1.24563,0.598304,0.801073
-3.14757,1.21797,-0.895284,0.915294
-1.91432,-1.59498,3.90149,-0.252808
1.23315,2.75706,-0.341066,-0.817949
0.699955,3.4614,0.976085,-0.52846
-1.57666,1.87192,-1.41688,0.32605
0.43622,0.847205,0.517504,0.741064
-0.493587,3.03638,0.046876,0.0618967
2.49276,1.11228,-0.516711,1.21829
-1.10655,-0.0208069,-1.37906,-0.183025
-0.296533,0.221158,-0.180282,-1.24578
-0.123718,2.41766,-3.44393,0.734181
0.457465,2.18527,1.29546,-0.630784
-2.16936,3.49321,-2.51308,-1.58904
0.203797,-0.576708,-0.236761,0.00646407
0.441628,0.279607,-1.26738,-0.810723
-1.96442,1.41093,-0.12806,0.616409
0.553738,-0.553277,1.43893,-0.556344
-0.359415,1.9341,-1.8902,-0.107573
-1.63248,2.34526,-0.114611,-1.58412
-0.219469,0.941712,-0.831167,-0.435109
-0.993615,1.9727,-1.58862,-0.134743
-0.792994,2.08124,0.307864,0.0228548
0.127441,1.02662,0.201081,0.272372
0.240392,2.20325,-3.66455,0.753101
4.10808,2.06302,-0.0119423,0.339654
0.707046,0.916833,-3.60624,-0.931653
-2.67471,1.28605,-2.88733,-0.488046
0.564214,4.19942,0.158955,0.0161496
-0.593758,-0.740843,0.427806,1.71379
-1.78417,2.3721,-0.240636,0.715681
-2.13176,2.12851,0.568521,-0.0679879
-1.88554,1.56084,1.13909,0.281585
0.584368,1.83899,0.407597,-0.579725
3.69401,1.17978,0.142218,-0.109844
-4.39586,2.6024,-2.87906,0.425602
3.42844,-0.106136,1.02528,0.447617
1.5055,2.14942,0.464708,0.974837
-0.364671,2.67055,-4.35889,1.53076
0.220343,3.24879,-1.94679,1.43177
2.93706,1.23705,-0.447417,-0.217467
-0.219666,1.91567,-0.0862917,0.3339
2.31338,1.51524,0.669723,-0.616547
-1.01902,2.8378,0.0858412,-0.16658
-2.46937,1.01989,1.86871,0.679142
-0.263866,2.63565,4.30486,-0.0453082
-0.369774,0.797405,-0.693017,0.664049
-1.70926,4.22363,-0.80019,-0.574778
-0.13445,1.61277,-0.182513,0.154816
-1.27444,2.62699,1.70072,-1.72814
-0.799863,-0.830239,0.329684,0.818142
-1.26689,2.77297,3.80015,0.805536
3.256,2.29637,0.331417,-0.637962
1.26285,0.544661,-0.775245,-0.152355
-0.00610755,0.839966,-0.741323,-0.244105
1.04675,-1.50665,2.58651,-0.814248
-0.0581913,2.31954,-0.555386,-2.33289
-0.484231,2.70566,-0.0973443,-0.531722
1.41477,0.175264,0.173595,0.163156
0.0627642,2.05138,-0.244482,-0.297687
0.437125,0.955731,0.63628,0.400882
1.02687,-1.15482,1.38402,-0.0382895
1.90415,2.07674,0.151853,-0.448373
